transaction_id,amount,currency,timestamp,status,type,network,card_type,bin,last4,merchant_id,merchant_name,merchant_category_code,country,customer_id,email,phone,ip_address,risk_score,true_anomaly,anomaly_reason
TXN_100755,11052.81,INR,2026-07-06 22:33:47,Success,Payment,RuPay,Credit,649422,3263,MID_9418,Merchant_755,4111,IN,CUST_1005,user_cust_1005@domain.com,+919876555664,192.168.1.247,15,0,Normal
TXN_100756,2037.54,INR,2026-07-06 22:41:49,Success,Payment,RuPay,Prepaid,683106,4432,MID_3443,Merchant_756,5541,IN,CUST_1006,user_cust_1006@domain.com,+919876556455,192.168.1.248,22,0,Normal
TXN_100757,1602.88,INR,2026-07-06 22:48:39,Success,Payment,RuPay,Credit,661899,3371,MID_9919,Merchant_757,4111,IN,CUST_1007,user_cust_1007@domain.com,+919876557991,192.168.1.249,18,0,Normal
TXN_100758,724.06,INR,2026-07-06 22:56:10,Success,Payment,RuPay,Credit,612392,5312,MID_2036,Merchant_758,5411,IN,CUST_1008,user_cust_1008@domain.com,+919876558267,192.168.1.250,26,0,Normal
TXN_100759,2395.49,INR,2026-07-06 23:02:30,Success,Payment,Mastercard,Debit,554724,2515,MID_9684,Merchant_759,5621,IN,CUST_1009,user_cust_1009@domain.com,+919876559656,192.168.1.251,15,0,Normal
TXN_100760,895.13,INR,2026-07-06 23:09:48,Success,Payment,Mastercard,Debit,542299,7326,MID_8435,Merchant_760,7011,IN,CUST_1010,user_cust_1010@domain.com,+919876560551,192.168.1.252,14,0,Normal
TXN_100761,1526.76,INR,2026-07-06 23:16:59,Success,Payment,VISA,Credit,415641,8088,MID_2548,Merchant_761,5411,IN,CUST_1011,user_cust_1011@domain.com,+919876561204,192.168.1.253,31,0,Normal
TXN_100762,10434.48,INR,2026-07-06 23:25:37,Success,Payment,RuPay,Prepaid,679534,6586,MID_6065,Merchant_762,7011,IN,CUST_1012,user_cust_1012@domain.com,+919876562249,192.168.1.0,34,0,Normal
TXN_100763,1290.35,INR,2026-07-06 23:31:40,Success,Payment,Mastercard,Credit,516305,3917,MID_7496,Merchant_763,7011,IN,CUST_1013,user_cust_1013@domain.com,+919876563245,192.168.1.1,21,0,Normal
TXN_100764,3409.07,INR,2026-07-06 23:39:58,Success,Payment,VISA,Credit,498262,6731,MID_7183,Merchant_764,5411,IN,CUST_1014,user_cust_1014@domain.com,+919876564815,192.168.1.2,8,0,Normal
TXN_100765,813.15,INR,2026-07-06 23:49:38,Success,Payment,VISA,Prepaid,418782,8686,MID_4957,Merchant_765,5541,IN,CUST_1015,user_cust_1015@domain.com,+919876565973,192.168.1.3,28,0,Normal
TXN_100766,1352.46,INR,2026-07-06 23:54:21,Success,Payment,Mastercard,Prepaid,522721,2167,MID_4407,Merchant_766,5812,IN,CUST_1016,user_cust_1016@domain.com,+919876566398,192.168.1.4,19,0,Normal
TXN_100767,5572.8,INR,2026-07-07 00:01:58,Success,Payment,RuPay,Prepaid,677963,9302,MID_1639,Merchant_767,5541,IN,CUST_1017,user_cust_1017@domain.com,+919876567266,192.168.1.5,30,0,Normal
TXN_100768,861.13,INR,2026-07-07 00:09:34,Success,Payment,VISA,Prepaid,420566,6109,MID_1172,Merchant_768,5541,IN,CUST_1018,user_cust_1018@domain.com,+919876568812,192.168.1.6,20,0,Normal
TXN_100769,5759.91,INR,2026-07-07 00:16:38,Success,Payment,RuPay,Credit,667766,5327,MID_6666,Merchant_769,5621,IN,CUST_1019,user_cust_1019@domain.com,+919876569745,192.168.1.7,25,0,Normal
TXN_100770,2409.49,INR,2026-07-07 00:27:07,Success,Payment,RuPay,Credit,606511,6810,MID_5354,Merchant_770,5311,IN,CUST_1020,user_cust_1020@domain.com,+919876570822,192.168.1.8,17,0,Normal
TXN_100771,904.08,INR,2026-07-07 00:34:50,Success,Payment,RuPay,Debit,626177,4655,MID_4959,Merchant_771,5311,IN,CUST_1021,user_cust_1021@domain.com,+919876571147,192.168.1.9,13,0,Normal
TXN_100772,2271.47,INR,2026-07-07 00:41:57,Success,Payment,VISA,Credit,404765,4793,MID_9708,Merchant_772,5541,IN,CUST_1022,user_cust_1022@domain.com,+919876572737,192.168.1.10,15,0,Normal
TXN_100773,2966.22,INR,2026-07-07 00:47:49,Success,Payment,RuPay,Prepaid,620354,7738,MID_9714,Merchant_773,4111,IN,CUST_1023,user_cust_1023@domain.com,+919876573338,192.168.1.11,15,0,Normal
TXN_100774,2252.72,INR,2026-07-07 00:56:25,Success,Payment,VISA,Debit,423929,2577,MID_3886,Merchant_774,5621,IN,CUST_1024,user_cust_1024@domain.com,+919876574106,192.168.1.12,10,0,Normal
TXN_100775,431.39,INR,2026-07-07 01:04:38,Success,Payment,RuPay,Prepaid,628820,3220,MID_3164,Merchant_775,7011,IN,CUST_1025,user_cust_1025@domain.com,+919876575563,192.168.1.13,5,0,Normal
TXN_100776,798.66,INR,2026-07-07 01:10:27,Success,Payment,VISA,Credit,429523,2030,MID_4945,Merchant_776,5311,IN,CUST_1026,user_cust_1026@domain.com,+919876576552,192.168.1.14,26,0,Normal
TXN_100777,1148.81,INR,2026-07-07 01:17:58,Success,Payment,RuPay,Debit,671088,7691,MID_6235,Merchant_777,5541,IN,CUST_1027,user_cust_1027@domain.com,+919876577883,192.168.1.15,10,0,Normal
TXN_100778,1312.0,INR,2026-07-07 01:26:53,Success,Payment,Mastercard,Prepaid,510627,4992,MID_8746,Merchant_778,5621,IN,CUST_1028,user_cust_1028@domain.com,+919876578996,192.168.1.16,17,0,Normal
TXN_100779,2250.72,INR,2026-07-07 01:32:39,Success,Payment,RuPay,Debit,677525,1913,MID_3590,Merchant_779,5812,IN,CUST_1029,user_cust_1029@domain.com,+919876579470,192.168.1.17,26,0,Normal
TXN_100780,1594.04,INR,2026-07-07 01:41:40,Success,Payment,RuPay,Debit,613780,7358,MID_8754,Merchant_780,4111,IN,CUST_1030,user_cust_1030@domain.com,+919876580648,192.168.1.18,28,0,Normal
TXN_100781,510.23,INR,2026-07-07 01:49:22,Success,Payment,VISA,Credit,406589,3181,MID_5934,Merchant_781,5411,IN,CUST_1031,user_cust_1031@domain.com,+919876581586,192.168.1.19,26,0,Normal
TXN_100782,1865.58,INR,2026-07-07 01:57:13,Success,Payment,VISA,Prepaid,434812,4197,MID_5076,Merchant_782,5541,IN,CUST_1032,user_cust_1032@domain.com,+919876582310,192.168.1.20,9,0,Normal
TXN_100783,2233.03,INR,2026-07-07 02:02:57,Success,Payment,RuPay,Debit,693664,7040,MID_6185,Merchant_783,5621,IN,CUST_1033,user_cust_1033@domain.com,+919876583264,192.168.1.21,19,0,Normal
TXN_100784,2146.1,INR,2026-07-07 02:10:41,Success,Payment,Mastercard,Debit,555939,2462,MID_2093,Merchant_784,5541,IN,CUST_1034,user_cust_1034@domain.com,+919876584224,192.168.1.22,31,0,Normal
TXN_100785,3229.96,INR,2026-07-07 02:16:38,Success,Payment,Mastercard,Prepaid,548652,8037,MID_4880,Merchant_785,7011,IN,CUST_1035,user_cust_1035@domain.com,+919876585436,192.168.1.23,22,0,Normal
TXN_100786,2660.08,INR,2026-07-07 02:25:17,Success,Payment,VISA,Debit,493326,5994,MID_7559,Merchant_786,4111,IN,CUST_1036,user_cust_1036@domain.com,+919876586291,192.168.1.24,24,0,Normal
TXN_100787,1984.0,INR,2026-07-07 02:34:50,Success,Payment,Mastercard,Debit,550953,6308,MID_3785,Merchant_787,5311,IN,CUST_1037,user_cust_1037@domain.com,+919876587829,192.168.1.25,18,0,Normal
TXN_100788,1316.32,INR,2026-07-07 02:40:27,Success,Payment,RuPay,Debit,665785,7221,MID_7065,Merchant_788,5311,IN,CUST_1038,user_cust_1038@domain.com,+919876588313,192.168.1.26,19,0,Normal
TXN_100789,404.69,INR,2026-07-07 02:47:13,Success,Payment,VISA,Prepaid,419309,8090,MID_7539,Merchant_789,5311,IN,CUST_1039,user_cust_1039@domain.com,+919876589673,192.168.1.27,30,0,Normal
TXN_100790,1938.8,INR,2026-07-07 02:56:09,Success,Payment,RuPay,Prepaid,654195,8769,MID_2574,Merchant_790,5411,IN,CUST_1040,user_cust_1040@domain.com,+919876590427,192.168.1.28,9,0,Normal
TXN_100791,1631.53,INR,2026-07-07 03:03:19,Success,Payment,VISA,Prepaid,425901,1687,MID_6676,Merchant_791,5621,IN,CUST_1041,user_cust_1041@domain.com,+919876591480,192.168.1.29,30,0,Normal
TXN_100792,1714.47,INR,2026-07-07 03:11:59,Success,Payment,VISA,Prepaid,423576,5661,MID_9060,Merchant_792,4111,IN,CUST_1042,user_cust_1042@domain.com,+919876592772,192.168.1.30,8,0,Normal
TXN_100793,532.32,INR,2026-07-07 03:19:02,Success,Payment,VISA,Credit,431508,2894,MID_4990,Merchant_793,4111,IN,CUST_1043,user_cust_1043@domain.com,+919876593677,192.168.1.31,6,0,Normal
TXN_100794,614.06,INR,2026-07-07 03:26:32,Success,Payment,VISA,Debit,474711,8389,MID_6210,Merchant_794,5311,IN,CUST_1044,user_cust_1044@domain.com,+919876594897,192.168.1.32,11,0,Normal
TXN_100795,3160.45,INR,2026-07-07 03:31:47,Success,Payment,Mastercard,Prepaid,535464,5922,MID_5845,Merchant_795,5311,IN,CUST_1045,user_cust_1045@domain.com,+919876595338,192.168.1.33,14,0,Normal
TXN_100796,1347.71,INR,2026-07-07 03:41:13,Success,Payment,RuPay,Debit,660281,7322,MID_2189,Merchant_796,7011,IN,CUST_1046,user_cust_1046@domain.com,+919876596631,192.168.1.34,20,0,Normal
TXN_100797,2360.46,INR,2026-07-07 03:48:58,Success,Payment,RuPay,Debit,616260,4183,MID_3689,Merchant_797,5812,IN,CUST_1047,user_cust_1047@domain.com,+919876597799,192.168.1.35,14,0,Normal
TXN_100798,1420.12,INR,2026-07-07 03:54:21,Success,Payment,RuPay,Credit,635440,4797,MID_5095,Merchant_798,5812,IN,CUST_1048,user_cust_1048@domain.com,+919876598181,192.168.1.36,22,0,Normal
TXN_100799,1421.7,INR,2026-07-07 04:02:28,Success,Payment,VISA,Prepaid,495082,6178,MID_2875,Merchant_799,5541,IN,CUST_1049,user_cust_1049@domain.com,+919876599462,192.168.1.37,21,0,Normal
TXN_100800,2887.35,INR,2026-07-07 04:11:39,Success,Payment,Mastercard,Prepaid,550047,4968,MID_8768,Merchant_800,5541,IN,CUST_1050,user_cust_1050@domain.com,+919876500604,192.168.1.38,34,0,Normal
TXN_100801,936.4,INR,2026-07-07 04:18:20,Success,Payment,RuPay,Debit,656683,3716,MID_4406,Merchant_801,4111,IN,CUST_1051,user_cust_1051@domain.com,+919876501301,192.168.1.39,25,0,Normal
TXN_100802,1496.49,INR,2026-07-07 04:26:19,Success,Payment,Mastercard,Prepaid,551430,1190,MID_4932,Merchant_802,4111,IN,CUST_1052,user_cust_1052@domain.com,+919876502603,192.168.1.40,32,0,Normal
TXN_100803,975.36,INR,2026-07-07 04:34:30,Success,Payment,VISA,Debit,401987,2335,MID_9240,Merchant_803,5411,IN,CUST_1053,user_cust_1053@domain.com,+919876503743,192.168.1.41,17,0,Normal
TXN_100804,996.15,INR,2026-07-07 04:41:23,Success,Payment,RuPay,Debit,625105,9181,MID_6408,Merchant_804,5411,IN,CUST_1054,user_cust_1054@domain.com,+919876504136,192.168.1.42,5,0,Normal
TXN_100805,1095.93,INR,2026-07-07 04:48:45,Success,Payment,Mastercard,Credit,522948,1378,MID_4861,Merchant_805,5812,IN,CUST_1055,user_cust_1055@domain.com,+919876505743,192.168.1.43,5,0,Normal
TXN_100806,1649.92,INR,2026-07-07 04:54:28,Success,Payment,VISA,Credit,413026,4829,MID_8406,Merchant_806,5541,IN,CUST_1056,user_cust_1056@domain.com,+919876506688,192.168.1.44,19,0,Normal
TXN_100807,963.24,INR,2026-07-07 05:02:21,Success,Payment,Mastercard,Credit,512773,7380,MID_3833,Merchant_807,5812,IN,CUST_1057,user_cust_1057@domain.com,+919876507700,192.168.1.45,5,0,Normal
TXN_100808,3707.76,INR,2026-07-07 05:12:06,Success,Payment,RuPay,Debit,645927,1615,MID_6285,Merchant_808,5812,IN,CUST_1058,user_cust_1058@domain.com,+919876508501,192.168.1.46,10,0,Normal
TXN_100809,704.79,INR,2026-07-07 05:16:35,Success,Payment,RuPay,Prepaid,675414,3330,MID_8645,Merchant_809,5541,IN,CUST_1059,user_cust_1059@domain.com,+919876509864,192.168.1.47,29,0,Normal
TXN_100810,1203.44,INR,2026-07-07 05:24:05,Success,Payment,VISA,Credit,457535,2754,MID_5777,Merchant_810,5621,IN,CUST_1060,user_cust_1060@domain.com,+919876510955,192.168.1.48,30,0,Normal
TXN_100811,992.2,INR,2026-07-07 05:33:04,Success,Payment,VISA,Prepaid,442946,1463,MID_3735,Merchant_811,5411,IN,CUST_1061,user_cust_1061@domain.com,+919876511805,192.168.1.49,17,0,Normal
TXN_100812,4312.38,INR,2026-07-07 05:40:36,Success,Payment,VISA,Credit,456561,5267,MID_9273,Merchant_812,7011,IN,CUST_1062,user_cust_1062@domain.com,+919876512275,192.168.1.50,31,0,Normal
TXN_100813,1617.51,INR,2026-07-07 05:46:38,Success,Payment,Mastercard,Credit,520377,4158,MID_9278,Merchant_813,7011,IN,CUST_1063,user_cust_1063@domain.com,+919876513644,192.168.1.51,32,0,Normal
TXN_100814,3107.88,INR,2026-07-07 05:55:04,Success,Payment,Mastercard,Debit,517347,4624,MID_7368,Merchant_814,7011,IN,CUST_1064,user_cust_1064@domain.com,+919876514669,192.168.1.52,5,0,Normal
TXN_100815,458.12,INR,2026-07-07 06:03:48,Success,Payment,Mastercard,Credit,543776,5938,MID_1821,Merchant_815,5541,IN,CUST_1065,user_cust_1065@domain.com,+919876515566,192.168.1.53,9,0,Normal
TXN_100816,1708.45,INR,2026-07-07 06:09:38,Success,Payment,VISA,Credit,403783,6417,MID_8525,Merchant_816,5311,IN,CUST_1066,user_cust_1066@domain.com,+919876516300,192.168.1.54,13,0,Normal
TXN_100817,2779.04,INR,2026-07-07 06:18:21,Success,Payment,RuPay,Debit,655798,7004,MID_1162,Merchant_817,5311,IN,CUST_1067,user_cust_1067@domain.com,+919876517639,192.168.1.55,34,0,Normal
TXN_100818,1480.57,INR,2026-07-07 06:25:52,Success,Payment,RuPay,Prepaid,604298,9881,MID_8777,Merchant_818,5311,IN,CUST_1068,user_cust_1068@domain.com,+919876518646,192.168.1.56,29,0,Normal
TXN_100819,3191.28,INR,2026-07-07 06:32:51,Success,Payment,Mastercard,Credit,514668,6603,MID_2932,Merchant_819,4111,IN,CUST_1069,user_cust_1069@domain.com,+919876519736,192.168.1.57,21,0,Normal
TXN_100820,935.51,INR,2026-07-07 06:41:16,Success,Payment,Mastercard,Debit,530671,3212,MID_4535,Merchant_820,5411,IN,CUST_1070,user_cust_1070@domain.com,+919876520493,192.168.1.58,20,0,Normal
TXN_100821,4185.97,INR,2026-07-07 06:48:14,Success,Payment,RuPay,Credit,655161,7120,MID_6956,Merchant_821,5411,IN,CUST_1071,user_cust_1071@domain.com,+919876521932,192.168.1.59,12,0,Normal
TXN_100822,8476.35,INR,2026-07-07 06:56:33,Success,Payment,RuPay,Debit,660652,6818,MID_4446,Merchant_822,5621,IN,CUST_1072,user_cust_1072@domain.com,+919876522141,192.168.1.60,21,0,Normal
TXN_100823,1051.98,INR,2026-07-07 07:02:43,Success,Payment,Mastercard,Prepaid,544484,1382,MID_3790,Merchant_823,5621,IN,CUST_1073,user_cust_1073@domain.com,+919876523696,192.168.1.61,19,0,Normal
TXN_100824,987.86,INR,2026-07-07 07:12:14,Success,Payment,Mastercard,Prepaid,543078,3256,MID_3707,Merchant_824,4111,IN,CUST_1074,user_cust_1074@domain.com,+919876524492,192.168.1.62,28,0,Normal
TXN_100825,4334.28,INR,2026-07-07 07:19:28,Success,Payment,RuPay,Debit,620922,2412,MID_8959,Merchant_825,5812,IN,CUST_1075,user_cust_1075@domain.com,+919876525799,192.168.1.63,5,0,Normal
TXN_100826,4789.36,INR,2026-07-07 07:27:15,Success,Payment,VISA,Debit,434028,7146,MID_4933,Merchant_826,5621,IN,CUST_1076,user_cust_1076@domain.com,+919876526722,192.168.1.64,16,0,Normal
TXN_100827,931.58,INR,2026-07-07 07:32:19,Success,Payment,Mastercard,Debit,555925,1371,MID_4385,Merchant_827,7011,IN,CUST_1077,user_cust_1077@domain.com,+919876527882,192.168.1.65,9,0,Normal
TXN_100828,1007.05,INR,2026-07-07 07:39:36,Success,Payment,RuPay,Prepaid,620316,6806,MID_7636,Merchant_828,5311,IN,CUST_1078,user_cust_1078@domain.com,+919876528540,192.168.1.66,28,0,Normal
TXN_100829,1119.1,INR,2026-07-07 07:48:36,Success,Payment,RuPay,Credit,676996,6565,MID_1922,Merchant_829,7011,IN,CUST_1079,user_cust_1079@domain.com,+919876529936,192.168.1.67,10,0,Normal
TXN_100830,506.89,INR,2026-07-07 07:55:08,Success,Payment,RuPay,Prepaid,616968,9802,MID_9089,Merchant_830,5311,IN,CUST_1080,user_cust_1080@domain.com,+919876530716,192.168.1.68,29,0,Normal
TXN_100831,692.31,INR,2026-07-07 08:02:48,Success,Payment,RuPay,Debit,630266,9307,MID_1564,Merchant_831,7011,IN,CUST_1081,user_cust_1081@domain.com,+919876531605,192.168.1.69,5,0,Normal
TXN_100832,649.85,INR,2026-07-07 08:10:45,Success,Payment,VISA,Debit,495745,8437,MID_4258,Merchant_832,5812,IN,CUST_1082,user_cust_1082@domain.com,+919876532419,192.168.1.70,29,0,Normal
TXN_100833,774.7,INR,2026-07-07 08:19:19,Success,Payment,RuPay,Prepaid,624000,1446,MID_3500,Merchant_833,7011,IN,CUST_1083,user_cust_1083@domain.com,+919876533652,192.168.1.71,5,0,Normal
TXN_100834,1352.78,INR,2026-07-07 08:26:02,Success,Payment,Mastercard,Debit,524011,2391,MID_5566,Merchant_834,7011,IN,CUST_1084,user_cust_1084@domain.com,+919876534314,192.168.1.72,14,0,Normal
TXN_100835,1665.45,INR,2026-07-07 08:33:29,Success,Payment,VISA,Prepaid,402866,2340,MID_7881,Merchant_835,5541,IN,CUST_1085,user_cust_1085@domain.com,+919876535170,192.168.1.73,14,0,Normal
TXN_100836,4680.41,INR,2026-07-07 08:42:10,Success,Payment,RuPay,Debit,605898,3939,MID_4636,Merchant_836,7011,IN,CUST_1086,user_cust_1086@domain.com,+919876536667,192.168.1.74,7,0,Normal
TXN_100837,652.64,INR,2026-07-07 08:48:24,Success,Payment,VISA,Credit,418395,6969,MID_7030,Merchant_837,5541,IN,CUST_1087,user_cust_1087@domain.com,+919876537335,192.168.1.75,21,0,Normal
TXN_100838,2993.8,INR,2026-07-07 08:54:10,Success,Payment,Mastercard,Credit,549019,5813,MID_1223,Merchant_838,5411,IN,CUST_1088,user_cust_1088@domain.com,+919876538380,192.168.1.76,23,0,Normal
TXN_100839,1178.69,INR,2026-07-07 09:03:59,Success,Payment,RuPay,Debit,604006,4569,MID_7297,Merchant_839,4111,IN,CUST_1089,user_cust_1089@domain.com,+919876539716,192.168.1.77,32,0,Normal
TXN_100840,1337.46,INR,2026-07-07 09:11:44,Success,Payment,Mastercard,Prepaid,544393,6454,MID_1350,Merchant_840,7011,IN,CUST_1090,user_cust_1090@domain.com,+919876540986,192.168.1.78,15,0,Normal
TXN_100841,2348.14,INR,2026-07-07 09:18:50,Success,Payment,RuPay,Credit,610956,4150,MID_8314,Merchant_841,5411,IN,CUST_1091,user_cust_1091@domain.com,+919876541261,192.168.1.79,33,0,Normal
TXN_100842,595.57,INR,2026-07-07 09:25:31,Success,Payment,RuPay,Prepaid,650042,7414,MID_2928,Merchant_842,5621,IN,CUST_1092,user_cust_1092@domain.com,+919876542290,192.168.1.80,22,0,Normal
TXN_100843,1868.79,INR,2026-07-07 09:31:32,Success,Payment,RuPay,Debit,696199,5657,MID_8743,Merchant_843,5621,IN,CUST_1093,user_cust_1093@domain.com,+919876543108,192.168.1.81,6,0,Normal
TXN_100844,1580.21,INR,2026-07-07 09:40:58,Success,Payment,RuPay,Prepaid,606078,7947,MID_9540,Merchant_844,5541,IN,CUST_1094,user_cust_1094@domain.com,+919876544159,192.168.1.82,13,0,Normal
TXN_100845,2036.17,INR,2026-07-07 09:46:43,Success,Payment,RuPay,Credit,629631,8943,MID_5732,Merchant_845,7011,IN,CUST_1095,user_cust_1095@domain.com,+919876545992,192.168.1.83,28,0,Normal
TXN_100846,1738.06,INR,2026-07-07 09:57:01,Success,Payment,VISA,Prepaid,495676,4662,MID_2017,Merchant_846,7011,IN,CUST_1096,user_cust_1096@domain.com,+919876546916,192.168.1.84,21,0,Normal
TXN_100847,9599.46,INR,2026-07-07 10:04:10,Success,Payment,RuPay,Prepaid,662901,5482,MID_3226,Merchant_847,5812,IN,CUST_1097,user_cust_1097@domain.com,+919876547324,192.168.1.85,32,0,Normal
TXN_100848,854.17,INR,2026-07-07 10:10:35,Success,Payment,RuPay,Debit,669497,5797,MID_8206,Merchant_848,5411,IN,CUST_1098,user_cust_1098@domain.com,+919876548918,192.168.1.86,18,0,Normal
TXN_100849,925.86,INR,2026-07-07 10:18:54,Success,Payment,VISA,Debit,494813,6068,MID_8170,Merchant_849,5311,IN,CUST_1099,user_cust_1099@domain.com,+919876549799,192.168.1.87,8,0,Normal
TXN_100850,863.62,INR,2026-07-07 10:24:32,Success,Payment,VISA,Debit,441574,6480,MID_7207,Merchant_850,5311,IN,CUST_1100,user_cust_1100@domain.com,+919876550681,192.168.1.88,33,0,Normal
TXN_100851,908.87,INR,2026-07-07 10:32:02,Success,Payment,VISA,Credit,431417,9033,MID_3419,Merchant_851,5812,IN,CUST_1101,user_cust_1101@domain.com,+919876551904,192.168.1.89,21,0,Normal
TXN_100852,854.39,INR,2026-07-07 10:41:04,Success,Payment,VISA,Credit,488020,1983,MID_7240,Merchant_852,5541,IN,CUST_1102,user_cust_1102@domain.com,+919876552386,192.168.1.90,21,0,Normal
TXN_100853,3517.58,INR,2026-07-07 10:46:41,Success,Payment,VISA,Debit,483639,6607,MID_2893,Merchant_853,5311,IN,CUST_1103,user_cust_1103@domain.com,+919876553268,192.168.1.91,16,0,Normal
TXN_100854,4223.05,INR,2026-07-07 10:54:10,Success,Payment,VISA,Debit,465006,9543,MID_6322,Merchant_854,5311,IN,CUST_1104,user_cust_1104@domain.com,+919876554161,192.168.1.92,32,0,Normal
TXN_100855,898.44,INR,2026-07-07 11:01:45,Success,Payment,RuPay,Credit,694881,2907,MID_8718,Merchant_855,5621,IN,CUST_1105,user_cust_1105@domain.com,+919876555448,192.168.1.93,24,0,Normal
TXN_100856,738.22,INR,2026-07-07 11:09:17,Success,Payment,RuPay,Credit,639454,7924,MID_7878,Merchant_856,5621,IN,CUST_1106,user_cust_1106@domain.com,+919876556541,192.168.1.94,22,0,Normal
TXN_100857,2003.02,INR,2026-07-07 11:19:18,Success,Payment,Mastercard,Credit,511587,9737,MID_2125,Merchant_857,4111,IN,CUST_1107,user_cust_1107@domain.com,+919876557113,192.168.1.95,7,0,Normal
TXN_100858,911.11,INR,2026-07-07 11:26:26,Success,Payment,RuPay,Credit,654710,5174,MID_4117,Merchant_858,5411,IN,CUST_1108,user_cust_1108@domain.com,+919876558263,192.168.1.96,15,0,Normal
TXN_100859,2272.41,INR,2026-07-07 11:34:33,Success,Payment,RuPay,Debit,686567,8265,MID_5161,Merchant_859,5541,IN,CUST_1109,user_cust_1109@domain.com,+919876559519,192.168.1.97,29,0,Normal
TXN_100860,1625.52,INR,2026-07-07 11:41:33,Success,Payment,VISA,Credit,491748,2990,MID_5042,Merchant_860,7011,IN,CUST_1110,user_cust_1110@domain.com,+919876560856,192.168.1.98,22,0,Normal
TXN_100861,448.38,INR,2026-07-07 11:47:29,Success,Payment,VISA,Debit,475886,6596,MID_5433,Merchant_861,5411,IN,CUST_1111,user_cust_1111@domain.com,+919876561946,192.168.1.99,8,0,Normal
TXN_100862,4669.33,INR,2026-07-07 11:55:18,Success,Payment,RuPay,Prepaid,618816,4998,MID_9638,Merchant_862,5541,IN,CUST_1112,user_cust_1112@domain.com,+919876562619,192.168.1.100,21,0,Normal
TXN_100863,5684.72,INR,2026-07-07 12:03:34,Success,Payment,Mastercard,Prepaid,530288,4775,MID_3658,Merchant_863,5311,IN,CUST_1113,user_cust_1113@domain.com,+919876563765,192.168.1.101,22,0,Normal
TXN_100864,870.38,INR,2026-07-07 12:10:54,Success,Payment,VISA,Credit,429432,5645,MID_4483,Merchant_864,4111,IN,CUST_1114,user_cust_1114@domain.com,+919876564647,192.168.1.102,9,0,Normal
TXN_100865,1032.24,INR,2026-07-07 12:16:52,Success,Payment,RuPay,Prepaid,648617,3061,MID_3944,Merchant_865,5411,IN,CUST_1115,user_cust_1115@domain.com,+919876565659,192.168.1.103,18,0,Normal
TXN_100866,1733.6,INR,2026-07-07 12:26:38,Success,Payment,RuPay,Prepaid,672373,5487,MID_8210,Merchant_866,5311,IN,CUST_1116,user_cust_1116@domain.com,+919876566696,192.168.1.104,14,0,Normal
TXN_100867,1800.34,INR,2026-07-07 12:34:22,Success,Payment,Mastercard,Prepaid,544217,5435,MID_8653,Merchant_867,5541,IN,CUST_1117,user_cust_1117@domain.com,+919876567127,192.168.1.105,19,0,Normal
TXN_100868,2318.41,INR,2026-07-07 12:39:32,Success,Payment,Mastercard,Credit,530884,3644,MID_9787,Merchant_868,5411,IN,CUST_1118,user_cust_1118@domain.com,+919876568807,192.168.1.106,5,0,Normal
TXN_100869,6738.63,INR,2026-07-07 12:49:29,Success,Payment,VISA,Credit,405454,2045,MID_2986,Merchant_869,7011,IN,CUST_1119,user_cust_1119@domain.com,+919876569545,192.168.1.107,20,0,Normal
TXN_100870,1212.63,INR,2026-07-07 12:56:54,Success,Payment,Mastercard,Prepaid,519424,8951,MID_2074,Merchant_870,5411,IN,CUST_1120,user_cust_1120@domain.com,+919876570307,192.168.1.108,15,0,Normal
TXN_100871,757.23,INR,2026-07-07 13:03:23,Success,Payment,RuPay,Debit,643618,7449,MID_5305,Merchant_871,5311,IN,CUST_1121,user_cust_1121@domain.com,+919876571569,192.168.1.109,27,0,Normal
TXN_100872,494.32,INR,2026-07-07 13:11:00,Success,Payment,RuPay,Prepaid,683948,3681,MID_4007,Merchant_872,5411,IN,CUST_1122,user_cust_1122@domain.com,+919876572815,192.168.1.110,24,0,Normal
TXN_100873,796.4,INR,2026-07-07 13:18:59,Success,Payment,Mastercard,Credit,557111,4199,MID_1969,Merchant_873,7011,IN,CUST_1123,user_cust_1123@domain.com,+919876573918,192.168.1.111,10,0,Normal
TXN_100874,1354.4,INR,2026-07-07 13:26:02,Success,Payment,Mastercard,Credit,549613,7768,MID_9772,Merchant_874,4111,IN,CUST_1124,user_cust_1124@domain.com,+919876574203,192.168.1.112,28,0,Normal
TXN_100875,5678.77,INR,2026-07-07 13:32:02,Success,Payment,Mastercard,Credit,530142,8440,MID_3824,Merchant_875,4111,IN,CUST_1125,user_cust_1125@domain.com,+919876575841,192.168.1.113,33,0,Normal
TXN_100876,935.29,INR,2026-07-07 13:40:59,Success,Payment,Mastercard,Prepaid,547392,9633,MID_2211,Merchant_876,5311,IN,CUST_1126,user_cust_1126@domain.com,+919876576525,192.168.1.114,26,0,Normal
TXN_100877,1652.04,INR,2026-07-07 13:47:09,Success,Payment,VISA,Debit,459993,3550,MID_1229,Merchant_877,5541,IN,CUST_1127,user_cust_1127@domain.com,+919876577200,192.168.1.115,20,0,Normal
TXN_100878,1371.95,INR,2026-07-07 13:54:12,Success,Payment,Mastercard,Credit,518848,5225,MID_5284,Merchant_878,5311,IN,CUST_1128,user_cust_1128@domain.com,+919876578640,192.168.1.116,34,0,Normal
